type,edftype,latency,urevent,duration,endtime,sac_amplitude,sac_endpos_x,sac_endpos_y,sac_startpos_x,sac_startpos_y,sac_vmax,fix_avgpos_x,fix_avgpos_y,fix_avgpupilsize,sac_angle,trial,phase,mss,ontarget,ondistractor,present,correct,stm,inrange,bad,multi,rank,refix,scrank
saccade,0.0,880325.0,18527.0,34,0.0,4.7245453079834,604.719604492188,438.141967773438,481.609191894531,207.222961425781,257.44872410634,0.0,0.0,0.0,62.2541075297289,124.0,vs,2.0,,,True,True,,,False,,,,
saccade,0.0,880422.0,18528.0,11,0.0,0.731251116845489,657.695495605469,433.226654052734,613.358459472656,436.152374267578,40.7562275457495,0.0,0.0,0.0,-3.81129996311866,124.0,vs,2.0,,,True,True,,,False,,,,
saccade,0.0,880514.0,18529.0,22,0.0,5.48485279787553,790.859375,684.089599609375,652.239990234375,415.469970703125,249.791167860713,0.0,0.0,0.0,62.3921505640119,124.0,vs,2.0,,,True,True,,,False,,,,
saccade,0.0,880708.0,18530.0,29,0.0,11.4255732311603,1177.02160644531,186.597671508789,765.856811523438,656.311462402344,295.49316283786,0.0,0.0,0.0,-48.7757267634274,124.0,vs,2.0,,,True,True,,,False,,,,
saccade,0.0,880916.0,18531.0,19,0.0,5.39006044154692,1325.52978515625,437.878021240234,1178.59509277344,179.300003051758,208.971694801798,0.0,0.0,0.0,60.8974520237541,124.0,vs,2.0,,,True,True,,,False,,,,
saccade,0.0,881000.0,18532.0,19,0.0,4.14947276830337,1524.6328125,343.377014160156,1321.06506347656,446.544189453125,187.931460612758,0.0,0.0,0.0,-27.0776131359061,124.0,vs,2.0,,,True,True,,,False,,,,
saccade,0.0,881277.0,18533.0,5,0.0,0.25008795405595,1509.26123046875,338.529144287109,1520.00646972656,322.564392089844,31.4493368554964,0.0,0.0,0.0,124.43192185154,124.0,vs,2.0,,,True,True,,,False,,,,
saccade,0.0,881487.0,18534.0,18,0.0,0.229999005348206,1516.46887207031,337.208099365234,1513.67883300781,324.104705810547,46.226620972066,0.0,0.0,0.0,78.2161776577786,124.0,,2.0,,,True,True,,,False,,,,
saccade,0.0,883911.0,18547.0,23,0.0,5.55539418600491,564.955200195312,273.319183349609,867.611083984375,326.655548095703,191.256919813146,0.0,0.0,0.0,-170.259397122713,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,883997.0,18548.0,17,0.0,3.41598466810429,557.918701171875,77.0797576904297,570.472717285156,268.417236328125,155.964765895777,0.0,0.0,0.0,-94.0718993129981,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,884083.0,18549.0,11,0.0,1.58212219923498,638.292358398438,93.2824401855469,552.847106933594,62.3569755554199,108.564217157532,0.0,0.0,0.0,19.4324733033979,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,884184.0,18550.0,23,0.0,9.68319558208536,1117.04650878906,304.955352783203,634.938171386719,86.3250732421875,365.969227474524,0.0,0.0,0.0,24.0161782118,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,884317.0,18551.0,23,0.0,4.2307859398573,1300.81860351562,161.953536987305,1130.06726074219,317.79345703125,140.689844249448,0.0,0.0,0.0,-43.1249225756521,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,884429.0,18552.0,17,0.0,2.95147094746522,1461.09326171875,201.712371826172,1303.58935546875,151.0,144.598626833794,0.0,0.0,0.0,18.1761999100553,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,884538.0,18553.0,24,0.0,9.45667864010236,942.134094238281,246.873641967773,1458.77844238281,187.43049621582,318.769296199222,0.0,0.0,0.0,173.320448248018,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,884603.0,18554.0,4,0.0,0.198933227908872,926.359497070312,207.646026611328,928.099975585938,224.577423095703,33.3516732850502,0.0,0.0,0.0,-95.4474250705601,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,884674.0,18555.0,21,0.0,6.59161508603786,568.799072265625,317.07177734375,907.91455078125,200.527908325195,328.374908985771,0.0,0.0,0.0,161.547233539876,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,884812.0,18556.0,25,0.0,5.05270093151855,810.410827636719,333.415100097656,535.974548339844,323.726531982422,221.481415655587,0.0,0.0,0.0,2.1664760271294,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,884897.0,18557.0,19,0.0,5.45400096463346,1134.42895507812,393.813262939453,834.606384277344,369.573272705078,262.578193815602,0.0,0.0,0.0,4.70347477343436,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,885038.0,18558.0,21,0.0,5.11377969409251,1410.283203125,373.812530517578,1132.68737792969,422.009857177734,218.522145975237,0.0,0.0,0.0,-9.14896821715775,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,885144.0,18559.0,22,0.0,9.76796894655248,919.441284179688,605.417358398438,1417.54321289062,407.263763427734,379.536452828906,0.0,0.0,0.0,158.529839178954,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,885270.0,18560.0,34,0.0,7.2979442767334,1267.01953125,595.947937011719,870.554321289062,599.813354492188,209.571381322986,0.0,0.0,0.0,-0.854186392448704,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,885372.0,18561.0,6,0.0,0.320822194346243,1300.63488769531,639.692016601562,1277.99401855469,638.797058105469,33.2257823016538,0.0,0.0,0.0,2.83881427768499,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,885478.0,18562.0,4,0.0,0.210659929506523,1334.34838867188,608.162902832031,1325.95861816406,624.063171386719,34.4340964298623,0.0,0.0,0.0,-61.9169687958039,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,885567.0,18563.0,28,0.0,10.1784818253832,849.177795410156,886.418518066406,1329.55969238281,603.9501953125,325.040024122271,0.0,0.0,0.0,149.311530066143,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,885700.0,18564.0,9,0.0,1.21334039578291,852.572631835938,930.082153320312,822.700012207031,868.623840332031,92.6737562243833,0.0,0.0,0.0,65.5428077383824,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,885796.0,18565.0,18,0.0,5.62556594850962,540.951477050781,910.778076171875,850.517333984375,918.026184082031,284.42490626391,0.0,0.0,0.0,-178.464434500153,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,885934.0,18566.0,32,0.0,18.4150759756657,1522.0078125,832.777465820312,517.829528808594,883.723876953125,452.66258818566,0.0,0.0,0.0,-2.75330294547695,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,886034.0,18567.0,4,0.0,0.150949870400144,1506.59008789062,851.585205078125,1519.59777832031,849.769165039062,24.7999761891914,0.0,0.0,0.0,170.516695272488,125.0,vs,1.0,,,False,True,,,False,,,,
saccade,0.0,889436.0,18580.0,34,0.0,9.95761335864258,1500.22106933594,563.3525390625,982.609069824219,398.894226074219,317.206902823857,0.0,0.0,0.0,17.3927164289588,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,889582.0,18581.0,21,0.0,8.74401176614095,1110.28540039062,802.493103027344,1515.66296386719,547.525939941406,394.582512088624,0.0,0.0,0.0,147.968678392159,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,889669.0,18582.0,11,0.0,1.47793854148236,1039.55358886719,865.090759277344,1104.1025390625,811.971801757812,100.256725627656,0.0,0.0,0.0,140.416546941156,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,889793.0,18583.0,21,0.0,8.32444736508437,610.973876953125,971.912292480469,1049.81298828125,853.400024414062,376.62221822799,0.0,0.0,0.0,164.724648419108,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,889898.0,18584.0,10,0.0,1.15463916033535,632.450378417969,1030.43762207031,593.226135253906,977.250305175781,83.7366962365867,0.0,0.0,0.0,54.3055380384467,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,889994.0,18585.0,16,0.0,3.0886498592065,511.860015869141,891.035583496094,629.496032714844,1015.71325683594,161.905329899488,0.0,0.0,0.0,-132.862269786988,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,890135.0,18586.0,26,0.0,8.73210732977491,936.832580566406,700.439208984375,490.669891357422,878.158081054688,266.232435899049,0.0,0.0,0.0,-21.6695725515209,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,890239.0,18587.0,9,0.0,0.809765289591732,893.174377441406,734.0,935.760131835938,709.114501953125,59.576593025465,0.0,0.0,0.0,148.557332505655,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,890337.0,18588.0,23,0.0,4.77202492422771,1094.93029785156,558.209045410156,897.815063476562,733.193237304688,175.946415897885,0.0,0.0,0.0,-41.4089743014858,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,890446.0,18589.0,7,0.0,0.398980225447884,1114.47827148438,544.830139160156,1089.36242675781,553.306396484375,35.6253278449878,0.0,0.0,0.0,-16.6442973436856,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,890505.0,18590.0,22,0.0,5.16377064548708,902.173522949219,732.525451660156,1106.92272949219,538.734130859375,327.177975225068,0.0,0.0,0.0,137.326132743099,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,890611.0,18591.0,8,0.0,0.61023268225616,853.005798339844,732.377685546875,889.923583984375,739.028259277344,50.0610064432762,0.0,0.0,0.0,-169.976767253982,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,890713.0,18592.0,20,0.0,4.74303380138957,657.75830078125,552.429382324219,854.882995605469,720.101989746094,219.782846900082,0.0,0.0,0.0,-138.867999122649,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,890870.0,18593.0,18,0.0,4.28308608400518,415.889038085938,576.582092285156,652.442932128906,547.078552246094,202.160250066046,0.0,0.0,0.0,172.412500454623,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,890974.0,18594.0,21,0.0,4.76407645598139,488.399993896484,327.568115234375,417.371459960938,580.781616210938,185.632345477646,0.0,0.0,0.0,-73.5956366017606,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,891140.0,18596.0,26,0.0,4.82557537896004,422.321472167969,69.494743347168,472.919219970703,326.961547851562,184.293226063782,0.0,0.0,0.0,-100.781883993658,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,891191.0,18597.0,4,0.0,0.162598706061033,431.036651611328,85.9366455078125,421.8974609375,74.4364624023438,27.608801246468,0.0,0.0,0.0,52.2588664577234,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,891264.0,18598.0,38,0.0,14.5920104138184,1215.05981445312,122.180450439453,420.859222412109,84.51904296875,394.374856917695,0.0,0.0,0.0,2.46977527297887,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,891374.0,18599.0,19,0.0,4.1750731945664,1472.521484375,119.498153686523,1242.32189941406,134.662857055664,185.675229371506,0.0,0.0,0.0,-4.13287082404665,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,891509.0,18600.0,23,0.0,9.19570534693691,997.053161621094,291.0,1469.21923828125,111.769241333008,341.462853596463,0.0,0.0,0.0,159.556172004025,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,891631.0,18601.0,9,0.0,0.656215051074902,1027.91235351562,305.427978515625,993.268371582031,284.249542236328,48.0312203435723,0.0,0.0,0.0,30.3462183112687,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,891722.0,18602.0,27,0.0,3.78115841619873,1233.08386230469,287.548858642578,1028.06677246094,293.918487548828,172.115335220229,0.0,0.0,0.0,-2.05009067088944,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,892011.0,18604.0,17,0.0,2.96499017482225,1337.83288574219,849.687072753906,1478.46362304688,937.452453613281,146.781636178279,0.0,0.0,0.0,-147.847105479457,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,892153.0,18605.0,20,0.0,5.50238928764152,1534.09228515625,600.375366210938,1334.0,829.094421386719,273.64799184598,0.0,0.0,0.0,-48.7432641377648,126.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,892318.0,18606.0,7,0.0,0.475041889391638,1510.08923339844,595.168884277344,1522.974609375,566.686645507812,44.5831822839058,0.0,0.0,0.0,114.579276627845,126.0,,2.0,,,False,True,,,False,,,,
saccade,0.0,895458.0,18621.0,22,0.0,3.74027975353267,564.041870117188,242.864837646484,756.2109375,315.952728271484,148.929085980495,0.0,0.0,0.0,-159.785432014153,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,895560.0,18622.0,27,0.0,14.1035233029321,1328.23742675781,331.309448242188,561.537170410156,235.284622192383,412.562470420878,0.0,0.0,0.0,6.86335975881539,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,895725.0,18623.0,28,0.0,4.02354241656223,1317.95227050781,116.828750610352,1343.88415527344,331.195434570312,210.781707559559,0.0,0.0,0.0,-96.1865454716992,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,895828.0,18624.0,29,0.0,11.1736595821834,1588.78881835938,658.312255859375,1315.97900390625,112.018531799316,460.367471127568,0.0,0.0,0.0,63.3214016795591,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,896006.0,18625.0,30,0.0,8.4929795592041,1122.87915039062,671.94482421875,1585.86608886719,663.648193359375,353.861028214055,0.0,0.0,0.0,179.164727514977,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,896108.0,18626.0,17,0.0,1.67884048913574,1018.74212646484,677.283142089844,1107.16125488281,657.880615234375,142.314467226243,0.0,0.0,0.0,165.222235041473,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,896236.0,18627.0,16,0.0,4.04706921815114,822.602722167969,804.921752929688,1015.2138671875,693.734741210938,228.950900396445,0.0,0.0,0.0,149.536415775685,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,896374.0,18628.0,27,0.0,6.3093005667957,724.770874023438,478.629119873047,833.960327148438,803.902282714844,198.490074568027,0.0,0.0,0.0,-107.959258731408,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,896477.0,18629.0,19,0.0,5.09059236439173,455.492523193359,586.124267578125,715.549011230469,489.182586669922,279.580602080083,0.0,0.0,0.0,159.35415778077,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,896578.0,18630.0,20,0.0,2.44860915143284,387.015106201172,481.595458984375,460.606323242188,595.501586914062,130.145915723193,0.0,0.0,0.0,-121.438734837729,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,896702.0,18631.0,31,0.0,4.80131397900391,497.206237792969,253.491668701172,389.102294921875,491.25634765625,203.998128618008,0.0,0.0,0.0,-65.1164963769087,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,896819.0,18632.0,22,0.0,5.57449134463039,738.352966308594,474.341003417969,515.648132324219,262.795532226562,251.00194626339,0.0,0.0,0.0,42.9294339187684,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,896997.0,18633.0,15,0.0,4.47121998772359,547.550476074219,612.30078125,755.200256347656,477.948669433594,257.213056346012,0.0,0.0,0.0,146.635670605094,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,897130.0,18634.0,25,0.0,8.89953420687269,965.196166992188,363.694854736328,538.4501953125,600.29833984375,288.287565412927,0.0,0.0,0.0,-28.7442278813032,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,897231.0,18635.0,8,0.0,0.56817731237135,997.806457519531,336.894958496094,975.706909179688,365.44482421875,47.1029988997719,0.0,0.0,0.0,-53.2756260760784,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,897359.0,18636.0,30,0.0,6.67960461230469,1372.63696289062,339.798767089844,1010.35394287109,338.565307617188,277.292254115726,0.0,0.0,0.0,-0.207482590748395,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,897468.0,18637.0,18,0.0,3.74753998248887,1557.71264648438,227.149215698242,1385.05981445312,343.403015136719,180.446437713294,0.0,0.0,0.0,-34.4679985394224,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,897575.0,18638.0,5,0.0,0.253585183448644,1524.28662109375,224.984741210938,1536.28869628906,239.130187988281,32.6571084431315,0.0,0.0,0.0,-132.126009765876,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,897670.0,18639.0,23,0.0,4.88250269824642,1290.1396484375,94.0396499633789,1510.33557128906,249.351104736328,175.503473588829,0.0,0.0,0.0,-144.831985070191,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,897746.0,18640.0,7,0.0,0.462650687667957,1275.9462890625,116.578857421875,1291.71655273438,90.7537231445312,43.1432425487857,0.0,0.0,0.0,120.199925514065,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,897812.0,18641.0,23,0.0,5.82735118073582,1268.8916015625,432.31787109375,1274.98913574219,114.545936584473,339.965156749452,0.0,0.0,0.0,90.7828059390475,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,897973.0,18642.0,21,0.0,3.85296732769775,1188.42346191406,647.634948730469,1249.0,447.774536132812,275.422747686945,0.0,0.0,0.0,107.443718248422,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,898061.0,18643.0,18,0.0,3.96574381579125,985.908081054688,705.233581542969,1197.0107421875,648.239379882812,221.962980005512,0.0,0.0,0.0,164.923116648623,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,898176.0,18644.0,14,0.0,4.12380414451137,804.363708496094,831.164123535156,993.940063476562,702.31591796875,248.994966202305,0.0,0.0,0.0,145.900039770805,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,898319.0,18645.0,45,0.0,12.0464174821777,510.858276367188,249.438415527344,826.925354003906,828.122375488281,327.481335308647,0.0,0.0,0.0,-118.31748185992,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,898442.0,18646.0,20,0.0,2.39885017993164,473.832580566406,86.1846160888672,486.700012207031,215.741149902344,170.539522066658,0.0,0.0,0.0,-95.2752717891808,127.0,vs,2.0,,,False,True,,,False,,,,
saccade,0.0,898603.0,18647.0,17,0.0,3.68713034246826,561.53369140625,244.522109985352,464.052734375,68.7800521850586,278.136050365425,0.0,0.0,0.0,60.3027293140454,127.0,,2.0,,,False,True,,,False,,,,
saccade,0.0,901050.0,18658.0,23,0.0,5.60150647409885,574.1015625,292.773406982422,863.688110351562,402.659118652344,213.078596496717,0.0,0.0,0.0,-159.45059559202,128.0,vs,1.0,,,True,True,,,False,,,,
saccade,0.0,901153.0,18659.0,43,0.0,5.10136429858398,436.684783935547,25.3818492889404,553.099609375,281.086059570312,164.701432102671,0.0,0.0,0.0,-114.273996210894,128.0,vs,1.0,,,True,True,,,False,,,,
saccade,0.0,901433.0,18660.0,23,0.0,4.62051347186607,1252.35400390625,116.911499023438,998.176574707031,84.5648727416992,142.61103017927,0.0,0.0,0.0,7.11359867024333,128.0,vs,1.0,,,True,True,,,False,,,,
saccade,0.0,901538.0,18661.0,19,0.0,6.21619842307816,1503.18933105469,346.078399658203,1243.91076660156,118.977386474609,281.761159301156,0.0,0.0,0.0,40.4194857793399,128.0,vs,1.0,,,True,True,,,False,,,,
saccade,0.0,901682.0,18662.0,22,0.0,7.46513493669123,1098.2744140625,392.706909179688,1503.43530273438,340.422821044922,293.551808684987,0.0,0.0,0.0,172.899057927602,128.0,vs,1.0,,,True,True,,,False,,,,
saccade,0.0,901819.0,18663.0,18,0.0,6.76207605824086,762.441284179688,572.591796875,1076.8583984375,370.658294677734,323.598388656942,0.0,0.0,0.0,147.339217357178,128.0,vs,1.0,,,True,True,,,False,,,,
saccade,0.0,901908.0,18664.0,29,0.0,7.837538970888,1141.66833496094,382.124389648438,765.318786621094,589.324523925781,256.310932658212,0.0,0.0,0.0,-28.9421755010092,128.0,vs,1.0,,,True,True,,,False,,,,
saccade,0.0,902197.0,18665.0,4,0.0,0.158044914181435,1151.90295410156,353.658996582031,1139.52075195312,355.087097167969,25.2810554716864,0.0,0.0,0.0,-6.31122639520912,128.0,vs,1.0,,,True,True,,,False,,,,
saccade,0.0,902290.0,18666.0,6,0.0,0.388742937272106,1159.93664550781,335.880126953125,1157.28601074219,363.384643554688,41.5752849420119,0.0,0.0,0.0,-83.501685292172,128.0,,1.0,,,True,True,,,False,,,,
saccade,0.0,905660.0,18682.0,10,0.0,0.99809014930216,868.759460449219,231.934280395508,895.979858398438,284.695037841797,66.2021306592619,0.0,0.0,0.0,-116.081841402336,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,905748.0,18683.0,23,0.0,6.59640135049253,1229.07373046875,271.7783203125,870.230346679688,223.422470092773,223.527607112337,0.0,0.0,0.0,8.09655263394808,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,905871.0,18684.0,6,0.0,0.325094709046713,1213.5537109375,296.773284912109,1228.41931152344,280.123046875,33.4626400522979,0.0,0.0,0.0,131.220917361937,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,905953.0,18685.0,19,0.0,3.02500077686899,1344.85559082031,167.795440673828,1217.26550292969,278.575805664062,134.329117764473,0.0,0.0,0.0,-40.6059541333847,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,906053.0,18686.0,23,0.0,6.38928804750751,1365.31945800781,513.094421386719,1342.16284179688,163.028503417969,267.163643105288,0.0,0.0,0.0,85.7914013718521,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,906295.0,18687.0,22,0.0,7.53293410873271,941.839904785156,573.923217773438,1344.07104492188,478.832244873047,310.474083908021,0.0,0.0,0.0,166.926048101886,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,906388.0,18688.0,9,0.0,0.950415142418342,872.005493164062,593.933715820312,913.236022949219,555.526794433594,71.0902596255969,0.0,0.0,0.0,136.484866498928,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,906477.0,18689.0,21,0.0,6.99953607144513,499.503448486328,629.400024414062,882.032165527344,592.002075195312,295.099635489583,0.0,0.0,0.0,174.243298600088,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,906741.0,18690.0,5,0.0,0.203590506480696,463.461120605469,615.129455566406,477.827575683594,622.633117675781,25.9065421557561,0.0,0.0,0.0,-149.643033551725,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,906814.0,18691.0,14,0.0,2.79340299204648,448.33984375,770.835266113281,481.734039306641,619.706420898438,162.590071953431,0.0,0.0,0.0,103.183791148507,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,906896.0,18692.0,4,0.0,0.142072086590575,467.445037841797,746.167175292969,455.043334960938,746.432861328125,23.4166261894506,0.0,0.0,0.0,-1.72473092896733,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,907065.0,18693.0,5,0.0,0.215858446143541,476.449432373047,748.509643554688,463.107147216797,738.276977539062,27.588492438449,0.0,0.0,0.0,36.9168446602147,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,907099.0,18694.0,5,0.0,0.227323182021793,481.648010253906,748.375305175781,465.480316162109,741.942749023438,28.5393331472163,0.0,0.0,0.0,19.9939194666428,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,907306.0,18695.0,16,0.0,0.88506117060852,467.367919921875,783.123168945312,492.885437011719,743.410949707031,83.4003630113568,0.0,0.0,0.0,120.567674021602,129.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,911816.0,18725.0,16,0.0,2.28746253702854,874.242431640625,482.287841796875,973.766967773438,566.397094726562,102.632041123489,0.0,0.0,0.0,-140.003414884765,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,911933.0,18726.0,22,0.0,8.0499833533644,732.891540527344,893.867553710938,863.34814453125,471.127807617188,409.618913512342,0.0,0.0,0.0,107.601969002685,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,912023.0,18727.0,20,0.0,5.75824192059105,1033.77478027344,894.138732910156,715.700012207031,888.052185058594,231.291693362627,0.0,0.0,0.0,1.17936991493407,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,912135.0,18728.0,6,0.0,0.361984784849388,1014.46887207031,903.328918457031,1038.43200683594,895.520568847656,37.9951249164462,0.0,0.0,0.0,162.790640441828,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,912190.0,18729.0,23,0.0,9.72680747282208,477.477233886719,966.799194335938,1006.67639160156,902.581909179688,378.990699839009,0.0,0.0,0.0,173.279773203526,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,912312.0,18730.0,7,0.0,0.438781646124846,429.25732421875,961.957336425781,457.010650634766,956.459533691406,38.8442466240312,0.0,0.0,0.0,167.795630150051,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,912435.0,18731.0,41,0.0,19.3139133188477,1471.62365722656,909.230651855469,421.607238769531,957.0927734375,485.046133759815,0.0,0.0,0.0,-2.62214782873856,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,912547.0,18732.0,8,0.0,0.617224098425069,1530.43225097656,922.609313964844,1498.30004882812,902.525085449219,49.0378155445848,0.0,0.0,0.0,28.2918907505067,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,912644.0,18733.0,31,0.0,10.0469224812352,1275.53271484375,429.145538330078,1523.64562988281,920.791320800781,319.460822237462,0.0,0.0,0.0,-116.553719724848,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,912756.0,18734.0,21,0.0,3.81034736432917,1160.39038085938,225.329315185547,1256.93579101562,415.162139892578,151.249252628918,0.0,0.0,0.0,-117.048615641583,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,912847.0,18735.0,12,0.0,1.06665803137121,1084.16137695312,214.902069091797,1140.48986816406,242.771987915039,66.4494529700999,0.0,0.0,0.0,-154.539396793923,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,912958.0,18736.0,21,0.0,8.33631665514203,854.166320800781,634.065979003906,1083.69995117188,237.610870361328,389.279893156626,0.0,0.0,0.0,120.544566352513,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,913048.0,18737.0,19,0.0,0.828313325469971,794.965087890625,600.363891601562,837.943359375,624.309753417969,42.2521751658717,0.0,0.0,0.0,-153.501411859678,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,913147.0,18738.0,21,0.0,5.6865892314565,1074.59997558594,728.645324707031,789.256103515625,599.258544921875,227.489965304189,0.0,0.0,0.0,23.3422736979954,130.0,vs,2.0,,,True,False,,,False,,,,
saccade,0.0,915728.0,18749.0,42,0.0,4.2924059442749,640.904296875,231.638961791992,867.230163574219,293.158721923828,155.313562521238,0.0,0.0,0.0,-164.76554127281,131.0,vs,1.0,,,True,True,,,False,,,,
saccade,0.0,915828.0,18750.0,52,0.0,11.9076888051758,1269.51403808594,340.779632568359,628.9111328125,244.076583862305,282.631943987161,0.0,0.0,0.0,8.68249634555884,131.0,vs,1.0,,,True,True,,,False,,,,
saccade,0.0,915957.0,18751.0,7,0.0,0.511718827860215,1246.15795898438,371.412475585938,1273.07531738281,351.914703369141,48.0994571748556,0.0,0.0,0.0,143.908066442355,131.0,vs,1.0,,,True,True,,,False,,,,
saccade,0.0,916051.0,18752.0,9,0.0,0.640182138674015,1283.83117675781,392.044219970703,1252.76623535156,367.377532958984,45.3749876350139,0.0,0.0,0.0,33.714676448485,131.0,vs,1.0,,,True,True,,,False,,,,
